Id,week,region_code,region_name,TauxGrippe
9245,200840,26,BOURGOGNE,8
9246,200840,53,BRETAGNE,10
9247,200840,24,CENTRE,0
9248,200840,21,CHAMPAGNE-ARDENNE,0
9249,200840,94,CORSE,0
9250,200840,43,FRANCHE-COMTE,0
9251,200840,23,HAUTE-NORMANDIE,0
9252,200840,91,LANGUEDOC-ROUSSILLON,0
9253,200840,74,LIMOUSIN,36
9254,200840,41,LORRAINE,0
9255,200840,73,MIDI-PYRENEES,3
9256,200840,31,NORD-PAS-DE-CALAIS,0
9257,200840,52,PAYS-DE-LA-LOIRE,0
9258,200840,22,PICARDIE,0
9259,200840,54,POITOU-CHARENTES,0
9260,200840,93,PROVENCE-ALPES-COTE-D-AZUR,19
9261,200840,11,ILE-DE-FRANCE,5
9262,200840,82,RHONE-ALPES,36
9263,200839,42,ALSACE,0
9264,200839,72,AQUITAINE,0
9265,200839,83,AUVERGNE,6
9266,200839,25,BASSE-NORMANDIE,0
9267,200839,26,BOURGOGNE,1
9268,200839,53,BRETAGNE,3
9269,200839,24,CENTRE,0
9270,200839,21,CHAMPAGNE-ARDENNE,2
9271,200839,94,CORSE,0
9272,200839,43,FRANCHE-COMTE,0
9273,200839,23,HAUTE-NORMANDIE,0
9274,200839,91,LANGUEDOC-ROUSSILLON,6
9275,200839,74,LIMOUSIN,0
9276,200839,41,LORRAINE,0
9277,200839,73,MIDI-PYRENEES,0
9278,200839,31,NORD-PAS-DE-CALAIS,0
9279,200839,52,PAYS-DE-LA-LOIRE,0
9280,200839,22,PICARDIE,17
9281,200839,54,POITOU-CHARENTES,0
9282,200839,93,PROVENCE-ALPES-COTE-D-AZUR,13
9283,200839,11,ILE-DE-FRANCE,0
9284,200839,82,RHONE-ALPES,16
9285,200838,42,ALSACE,0
9286,200838,72,AQUITAINE,0
9287,200838,83,AUVERGNE,15
9288,200838,25,BASSE-NORMANDIE,0
9289,200838,26,BOURGOGNE,6
9290,200838,53,BRETAGNE,6
9291,200838,24,CENTRE,0
9292,200838,21,CHAMPAGNE-ARDENNE,12
9293,200838,94,CORSE,0
9294,200838,43,FRANCHE-COMTE,0
9295,200838,23,HAUTE-NORMANDIE,0
9296,200838,91,LANGUEDOC-ROUSSILLON,23
9297,200838,74,LIMOUSIN,0
9298,200838,41,LORRAINE,8
9299,200838,73,MIDI-PYRENEES,0
9300,200838,31,NORD-PAS-DE-CALAIS,0
9301,200838,52,PAYS-DE-LA-LOIRE,0
9302,200838,22,PICARDIE,0
9303,200838,54,POITOU-CHARENTES,0
9304,200838,93,PROVENCE-ALPES-COTE-D-AZUR,0
9305,200838,11,ILE-DE-FRANCE,2
9306,200838,82,RHONE-ALPES,47
9307,200837,42,ALSACE,0
9308,200837,72,AQUITAINE,0
9309,200837,83,AUVERGNE,11
9310,200837,25,BASSE-NORMANDIE,0
9311,200837,26,BOURGOGNE,1
9312,200837,53,BRETAGNE,6
9313,200837,24,CENTRE,0
9314,200837,21,CHAMPAGNE-ARDENNE,9
9315,200837,94,CORSE,0
9316,200837,43,FRANCHE-COMTE,0
9317,200837,23,HAUTE-NORMANDIE,0
9318,200837,91,LANGUEDOC-ROUSSILLON,0
9319,200837,74,LIMOUSIN,0
9320,200837,41,LORRAINE,11
9321,200837,73,MIDI-PYRENEES,0
9322,200837,31,NORD-PAS-DE-CALAIS,0
9323,200837,52,PAYS-DE-LA-LOIRE,0
9324,200837,22,PICARDIE,0
9325,200837,54,POITOU-CHARENTES,0
9326,200837,93,PROVENCE-ALPES-COTE-D-AZUR,1
9327,200837,11,ILE-DE-FRANCE,1
9328,200837,82,RHONE-ALPES,17
9329,200836,42,ALSACE,0
9330,200836,72,AQUITAINE,0
9331,200836,83,AUVERGNE,16
9332,200836,25,BASSE-NORMANDIE,0
9333,200836,26,BOURGOGNE,0
9334,200836,53,BRETAGNE,4
9335,200836,24,CENTRE,0
9336,200836,21,CHAMPAGNE-ARDENNE,0
9337,200836,94,CORSE,0
9338,200836,43,FRANCHE-COMTE,0
9339,200836,23,HAUTE-NORMANDIE,0
9340,200836,91,LANGUEDOC-ROUSSILLON,0
9341,200836,74,LIMOUSIN,0
9342,200836,41,LORRAINE,0
9343,200836,73,MIDI-PYRENEES,0
9344,200836,31,NORD-PAS-DE-CALAIS,0
9345,200836,52,PAYS-DE-LA-LOIRE,0
9346,200836,22,PICARDIE,0
9347,200836,54,POITOU-CHARENTES,0
9348,200836,93,PROVENCE-ALPES-COTE-D-AZUR,2
9349,200836,11,ILE-DE-FRANCE,7
9350,200836,82,RHONE-ALPES,21
9351,200835,42,ALSACE,0
9352,200835,72,AQUITAINE,0
9353,200835,83,AUVERGNE,10
9354,200835,25,BASSE-NORMANDIE,0
9355,200835,26,BOURGOGNE,0
9356,200835,53,BRETAGNE,0
9357,200835,24,CENTRE,0
9358,200835,21,CHAMPAGNE-ARDENNE,0
9359,200835,94,CORSE,0
9360,200835,43,FRANCHE-COMTE,0
9361,200835,23,HAUTE-NORMANDIE,0
9362,200835,91,LANGUEDOC-ROUSSILLON,0
9363,200835,74,LIMOUSIN,0
9364,200835,41,LORRAINE,0
9365,200835,73,MIDI-PYRENEES,0
9366,200835,31,NORD-PAS-DE-CALAIS,0
9367,200835,52,PAYS-DE-LA-LOIRE,11
9368,200835,22,PICARDIE,0
9369,200835,54,POITOU-CHARENTES,0
9370,200835,93,PROVENCE-ALPES-COTE-D-AZUR,2
9371,200835,11,ILE-DE-FRANCE,5
9372,200835,82,RHONE-ALPES,0
9373,200834,42,ALSACE,0
9374,200834,72,AQUITAINE,0
9375,200834,83,AUVERGNE,2
9376,200834,25,BASSE-NORMANDIE,0
9377,200834,26,BOURGOGNE,0
9378,200834,53,BRETAGNE,0
9379,200834,24,CENTRE,0
9380,200834,21,CHAMPAGNE-ARDENNE,0
9381,200834,94,CORSE,0
9382,200834,43,FRANCHE-COMTE,0
9383,200834,23,HAUTE-NORMANDIE,0
9384,200834,91,LANGUEDOC-ROUSSILLON,0
9385,200834,74,LIMOUSIN,0
9386,200834,41,LORRAINE,0
9387,200834,73,MIDI-PYRENEES,0
9388,200834,31,NORD-PAS-DE-CALAIS,0
9389,200834,52,PAYS-DE-LA-LOIRE,28
9390,200834,22,PICARDIE,-
9391,200834,54,POITOU-CHARENTES,0
9392,200834,93,PROVENCE-ALPES-COTE-D-AZUR,0
9393,200834,11,ILE-DE-FRANCE,0
9394,200834,82,RHONE-ALPES,0
9395,200833,42,ALSACE,0
9396,200833,72,AQUITAINE,0
9397,200833,83,AUVERGNE,0
9398,200833,25,BASSE-NORMANDIE,0
9399,200833,26,BOURGOGNE,0
9400,200833,53,BRETAGNE,0
9401,200833,24,CENTRE,0
9402,200833,21,CHAMPAGNE-ARDENNE,0
9403,200833,94,CORSE,0
9404,200833,43,FRANCHE-COMTE,0
9405,200833,23,HAUTE-NORMANDIE,0
9406,200833,91,LANGUEDOC-ROUSSILLON,0
9407,200833,74,LIMOUSIN,0
9408,200833,41,LORRAINE,0
9409,200833,73,MIDI-PYRENEES,0
9410,200833,31,NORD-PAS-DE-CALAIS,0
9411,200833,52,PAYS-DE-LA-LOIRE,81
9412,200833,22,PICARDIE,0
9413,200833,54,POITOU-CHARENTES,0
9414,200833,93,PROVENCE-ALPES-COTE-D-AZUR,0
9415,200833,11,ILE-DE-FRANCE,0
9416,200833,82,RHONE-ALPES,0
9417,200832,42,ALSACE,0
9418,200832,72,AQUITAINE,0
9419,200832,83,AUVERGNE,0
9420,200832,25,BASSE-NORMANDIE,0
9421,200832,26,BOURGOGNE,0
9422,200832,53,BRETAGNE,4
9423,200832,24,CENTRE,0
9424,200832,21,CHAMPAGNE-ARDENNE,0
9425,200832,94,CORSE,0
9426,200832,43,FRANCHE-COMTE,0
9427,200832,23,HAUTE-NORMANDIE,0
9428,200832,91,LANGUEDOC-ROUSSILLON,0
9429,200832,74,LIMOUSIN,0
9430,200832,41,LORRAINE,0
9431,200832,73,MIDI-PYRENEES,0
9432,200832,31,NORD-PAS-DE-CALAIS,-
9433,200832,52,PAYS-DE-LA-LOIRE,46
9434,200832,22,PICARDIE,0
9435,200832,54,POITOU-CHARENTES,0
9436,200832,93,PROVENCE-ALPES-COTE-D-AZUR,0
9437,200832,11,ILE-DE-FRANCE,0
9438,200832,82,RHONE-ALPES,1
9439,200831,42,ALSACE,0
9440,200831,72,AQUITAINE,0
9441,200831,83,AUVERGNE,0
9442,200831,25,BASSE-NORMANDIE,0
9443,200831,26,BOURGOGNE,0
9444,200831,53,BRETAGNE,10
9445,200831,24,CENTRE,0
9446,200831,21,CHAMPAGNE-ARDENNE,0
9447,200831,94,CORSE,0
9448,200831,43,FRANCHE-COMTE,8
9449,200831,23,HAUTE-NORMANDIE,0
9450,200831,91,LANGUEDOC-ROUSSILLON,0
9451,200831,74,LIMOUSIN,0
9452,200831,41,LORRAINE,0
9453,200831,73,MIDI-PYRENEES,0
9454,200831,31,NORD-PAS-DE-CALAIS,-
9455,200831,52,PAYS-DE-LA-LOIRE,32
9456,200831,22,PICARDIE,9
9457,200831,54,POITOU-CHARENTES,0
9458,200831,93,PROVENCE-ALPES-COTE-D-AZUR,0
9459,200831,11,ILE-DE-FRANCE,0
9460,200831,82,RHONE-ALPES,6
9461,200830,42,ALSACE,0
9462,200830,72,AQUITAINE,19
9463,200830,83,AUVERGNE,0
9464,200830,25,BASSE-NORMANDIE,0
9465,200830,26,BOURGOGNE,0
9466,200830,53,BRETAGNE,4
9467,200830,24,CENTRE,0
9468,200830,21,CHAMPAGNE-ARDENNE,0
9469,200830,94,CORSE,0
9470,200830,43,FRANCHE-COMTE,13
9471,200830,23,HAUTE-NORMANDIE,0
9472,200830,91,LANGUEDOC-ROUSSILLON,0
9473,200830,74,LIMOUSIN,0
9474,200830,41,LORRAINE,0
9475,200830,73,MIDI-PYRENEES,0
9476,200830,31,NORD-PAS-DE-CALAIS,0
9477,200830,52,PAYS-DE-LA-LOIRE,21
9478,200830,22,PICARDIE,15
9479,200830,54,POITOU-CHARENTES,0
9480,200830,93,PROVENCE-ALPES-COTE-D-AZUR,0
9481,200830,11,ILE-DE-FRANCE,0
9482,200830,82,RHONE-ALPES,11
9483,200829,42,ALSACE,0
9484,200829,72,AQUITAINE,0
9485,200829,83,AUVERGNE,0
9486,200829,25,BASSE-NORMANDIE,0
9487,200829,26,BOURGOGNE,0
9488,200829,53,BRETAGNE,0
9489,200829,24,CENTRE,0
9490,200829,21,CHAMPAGNE-ARDENNE,0
9491,200829,94,CORSE,0
9492,200829,43,FRANCHE-COMTE,8
9493,200829,23,HAUTE-NORMANDIE,0
9494,200829,91,LANGUEDOC-ROUSSILLON,0
9495,200829,74,LIMOUSIN,0
9496,200829,41,LORRAINE,0
9497,200829,73,MIDI-PYRENEES,0
9498,200829,31,NORD-PAS-DE-CALAIS,0
9499,200829,52,PAYS-DE-LA-LOIRE,9
9500,200829,22,PICARDIE,0
9501,200829,54,POITOU-CHARENTES,0
9502,200829,93,PROVENCE-ALPES-COTE-D-AZUR,0
9503,200829,11,ILE-DE-FRANCE,1
9504,200829,82,RHONE-ALPES,14
9505,200828,42,ALSACE,0
9506,200828,72,AQUITAINE,25
9507,200828,83,AUVERGNE,0
9508,200828,25,BASSE-NORMANDIE,0
9509,200828,26,BOURGOGNE,0
9510,200828,53,BRETAGNE,0
9511,200828,24,CENTRE,0
9512,200828,21,CHAMPAGNE-ARDENNE,0
9513,200828,94,CORSE,0
9514,200828,43,FRANCHE-COMTE,0
9515,200828,23,HAUTE-NORMANDIE,0
9516,200828,91,LANGUEDOC-ROUSSILLON,0
9517,200828,74,LIMOUSIN,0
9518,200828,41,LORRAINE,0
9519,200828,73,MIDI-PYRENEES,0
9520,200828,31,NORD-PAS-DE-CALAIS,0
9521,200828,52,PAYS-DE-LA-LOIRE,6
9522,200828,22,PICARDIE,0
9523,200828,54,POITOU-CHARENTES,0
9524,200828,93,PROVENCE-ALPES-COTE-D-AZUR,0
9525,200828,11,ILE-DE-FRANCE,4
9526,200828,82,RHONE-ALPES,19
9527,200827,42,ALSACE,0
9528,200827,72,AQUITAINE,16
9529,200827,83,AUVERGNE,0
9530,200827,25,BASSE-NORMANDIE,0
9531,200827,26,BOURGOGNE,0
9532,200827,53,BRETAGNE,26
9533,200827,24,CENTRE,0
9534,200827,21,CHAMPAGNE-ARDENNE,0
9535,200827,94,CORSE,0
9536,200827,43,FRANCHE-COMTE,0
9537,200827,23,HAUTE-NORMANDIE,0
9538,200827,91,LANGUEDOC-ROUSSILLON,0
9539,200827,74,LIMOUSIN,0
9540,200827,41,LORRAINE,0
9541,200827,73,MIDI-PYRENEES,0
9542,200827,31,NORD-PAS-DE-CALAIS,0
9543,200827,52,PAYS-DE-LA-LOIRE,9
9544,200827,22,PICARDIE,0
9545,200827,54,POITOU-CHARENTES,0
9546,200827,93,PROVENCE-ALPES-COTE-D-AZUR,0
9547,200827,11,ILE-DE-FRANCE,0
9548,200827,82,RHONE-ALPES,11
9549,200826,42,ALSACE,0
9550,200826,72,AQUITAINE,0
9551,200826,83,AUVERGNE,2
9552,200826,25,BASSE-NORMANDIE,0
9553,200826,26,BOURGOGNE,0
9554,200826,53,BRETAGNE,7
9555,200826,24,CENTRE,0
9556,200826,21,CHAMPAGNE-ARDENNE,0
9557,200826,94,CORSE,0
9558,200826,43,FRANCHE-COMTE,0
9559,200826,23,HAUTE-NORMANDIE,0
9560,200826,91,LANGUEDOC-ROUSSILLON,2
9561,200826,74,LIMOUSIN,0
9562,200826,41,LORRAINE,0
9563,200826,73,MIDI-PYRENEES,0
9564,200826,31,NORD-PAS-DE-CALAIS,0
9565,200826,52,PAYS-DE-LA-LOIRE,3
9566,200826,22,PICARDIE,0
9567,200826,54,POITOU-CHARENTES,0
9568,200826,93,PROVENCE-ALPES-COTE-D-AZUR,0
9569,200826,11,ILE-DE-FRANCE,0
9570,200826,82,RHONE-ALPES,8
9571,200825,42,ALSACE,0
9572,200825,72,AQUITAINE,0
9573,200825,83,AUVERGNE,16
9574,200825,25,BASSE-NORMANDIE,0
9575,200825,26,BOURGOGNE,0
9576,200825,53,BRETAGNE,0
9577,200825,24,CENTRE,0
9578,200825,21,CHAMPAGNE-ARDENNE,0
9579,200825,94,CORSE,0
9580,200825,43,FRANCHE-COMTE,0
9581,200825,23,HAUTE-NORMANDIE,0
9582,200825,91,LANGUEDOC-ROUSSILLON,7
9583,200825,74,LIMOUSIN,0
9584,200825,41,LORRAINE,0
9585,200825,73,MIDI-PYRENEES,0
9586,200825,31,NORD-PAS-DE-CALAIS,0
9587,200825,52,PAYS-DE-LA-LOIRE,0
9588,200825,22,PICARDIE,0
9589,200825,54,POITOU-CHARENTES,0
9590,200825,93,PROVENCE-ALPES-COTE-D-AZUR,0
9591,200825,11,ILE-DE-FRANCE,5
9592,200825,82,RHONE-ALPES,10
9593,200824,42,ALSACE,0
9594,200824,72,AQUITAINE,0
9595,200824,83,AUVERGNE,4
9596,200824,25,BASSE-NORMANDIE,0
9597,200824,26,BOURGOGNE,0
9598,200824,53,BRETAGNE,0
9599,200824,24,CENTRE,0
9600,200824,21,CHAMPAGNE-ARDENNE,0
9601,200824,94,CORSE,0
9602,200824,43,FRANCHE-COMTE,0
9603,200824,23,HAUTE-NORMANDIE,0
9604,200824,91,LANGUEDOC-ROUSSILLON,2
9605,200824,74,LIMOUSIN,0
9606,200824,41,LORRAINE,0
9607,200824,73,MIDI-PYRENEES,0
9608,200824,31,NORD-PAS-DE-CALAIS,0
9609,200824,52,PAYS-DE-LA-LOIRE,0
9610,200824,22,PICARDIE,0
9611,200824,54,POITOU-CHARENTES,0
9612,200824,93,PROVENCE-ALPES-COTE-D-AZUR,0
9613,200824,11,ILE-DE-FRANCE,11
9614,200824,82,RHONE-ALPES,6
9615,200823,42,ALSACE,0
9616,200823,72,AQUITAINE,0
9617,200823,83,AUVERGNE,1
9618,200823,25,BASSE-NORMANDIE,0
9619,200823,26,BOURGOGNE,0
9620,200823,53,BRETAGNE,23
9621,200823,24,CENTRE,0
9622,200823,21,CHAMPAGNE-ARDENNE,0
9623,200823,94,CORSE,0
9624,200823,43,FRANCHE-COMTE,0
9625,200823,23,HAUTE-NORMANDIE,0
9626,200823,91,LANGUEDOC-ROUSSILLON,15
9627,200823,74,LIMOUSIN,67
9628,200823,41,LORRAINE,0
9629,200823,73,MIDI-PYRENEES,0
9630,200823,31,NORD-PAS-DE-CALAIS,0
9631,200823,52,PAYS-DE-LA-LOIRE,0
9632,200823,22,PICARDIE,0
9633,200823,54,POITOU-CHARENTES,0
9634,200823,93,PROVENCE-ALPES-COTE-D-AZUR,0
9635,200823,11,ILE-DE-FRANCE,3
9636,200823,82,RHONE-ALPES,7
9637,200822,42,ALSACE,0
9638,200822,72,AQUITAINE,0
9639,200822,83,AUVERGNE,9
9640,200822,25,BASSE-NORMANDIE,0
9641,200822,26,BOURGOGNE,0
9642,200822,53,BRETAGNE,3
9643,200822,24,CENTRE,0
9644,200822,21,CHAMPAGNE-ARDENNE,0
9645,200822,94,CORSE,0
9646,200822,43,FRANCHE-COMTE,0
9647,200822,23,HAUTE-NORMANDIE,0
9648,200822,91,LANGUEDOC-ROUSSILLON,0
9649,200822,74,LIMOUSIN,67
9650,200822,41,LORRAINE,1
9651,200822,73,MIDI-PYRENEES,0
9652,200822,31,NORD-PAS-DE-CALAIS,0
9653,200822,52,PAYS-DE-LA-LOIRE,0
9654,200822,22,PICARDIE,0
9655,200822,54,POITOU-CHARENTES,0
9656,200822,93,PROVENCE-ALPES-COTE-D-AZUR,0
9657,200822,11,ILE-DE-FRANCE,0
9658,200822,82,RHONE-ALPES,6
9659,200821,42,ALSACE,0
9660,200821,72,AQUITAINE,65
9661,200821,83,AUVERGNE,0
9662,200821,25,BASSE-NORMANDIE,0
9663,200821,26,BOURGOGNE,0
9664,200821,53,BRETAGNE,2
9665,200821,24,CENTRE,2
9666,200821,21,CHAMPAGNE-ARDENNE,0
9667,200821,94,CORSE,0
9668,200821,43,FRANCHE-COMTE,0
9669,200821,23,HAUTE-NORMANDIE,0
9670,200821,91,LANGUEDOC-ROUSSILLON,18
9671,200821,74,LIMOUSIN,0
9672,200821,41,LORRAINE,11
9673,200821,73,MIDI-PYRENEES,0
9674,200821,31,NORD-PAS-DE-CALAIS,0
9675,200821,52,PAYS-DE-LA-LOIRE,8
9676,200821,22,PICARDIE,0
9677,200821,54,POITOU-CHARENTES,0
9678,200821,93,PROVENCE-ALPES-COTE-D-AZUR,5
9679,200821,11,ILE-DE-FRANCE,4
9680,200821,82,RHONE-ALPES,1
9681,200820,42,ALSACE,0
9682,200820,72,AQUITAINE,114
9683,200820,83,AUVERGNE,20
9684,200820,25,BASSE-NORMANDIE,0
9685,200820,26,BOURGOGNE,0
9686,200820,53,BRETAGNE,9
9687,200820,24,CENTRE,13
9688,200820,21,CHAMPAGNE-ARDENNE,0
9689,200820,94,CORSE,0
9690,200820,43,FRANCHE-COMTE,0
9691,200820,23,HAUTE-NORMANDIE,0
9692,200820,91,LANGUEDOC-ROUSSILLON,0
9693,200820,74,LIMOUSIN,0
9694,200820,41,LORRAINE,7
9695,200820,73,MIDI-PYRENEES,0
9696,200820,31,NORD-PAS-DE-CALAIS,-
9697,200820,52,PAYS-DE-LA-LOIRE,23
9698,200820,22,PICARDIE,0
9699,200820,54,POITOU-CHARENTES,0
9700,200820,93,PROVENCE-ALPES-COTE-D-AZUR,0
9701,200820,11,ILE-DE-FRANCE,37
9702,200820,82,RHONE-ALPES,5
9703,200819,42,ALSACE,0
9704,200819,72,AQUITAINE,0
9705,200819,83,AUVERGNE,14
9706,200819,25,BASSE-NORMANDIE,0
9707,200819,26,BOURGOGNE,2
9708,200819,53,BRETAGNE,10
9709,200819,24,CENTRE,9
9710,200819,21,CHAMPAGNE-ARDENNE,0
9711,200819,94,CORSE,4
9712,200819,43,FRANCHE-COMTE,0
9713,200819,23,HAUTE-NORMANDIE,0
9714,200819,91,LANGUEDOC-ROUSSILLON,14
9715,200819,74,LIMOUSIN,0
9716,200819,41,LORRAINE,0
9717,200819,73,MIDI-PYRENEES,4
9718,200819,31,NORD-PAS-DE-CALAIS,0
9719,200819,52,PAYS-DE-LA-LOIRE,28
9720,200819,22,PICARDIE,0
9721,200819,54,POITOU-CHARENTES,0
9722,200819,93,PROVENCE-ALPES-COTE-D-AZUR,0
9723,200819,11,ILE-DE-FRANCE,3
9724,200819,82,RHONE-ALPES,10
9725,200818,42,ALSACE,0
9726,200818,72,AQUITAINE,0
9727,200818,83,AUVERGNE,1
9728,200818,25,BASSE-NORMANDIE,3
9729,200818,26,BOURGOGNE,4
9730,200818,53,BRETAGNE,22
9731,200818,24,CENTRE,0
9732,200818,21,CHAMPAGNE-ARDENNE,0
9733,200818,94,CORSE,44
9734,200818,43,FRANCHE-COMTE,0
9735,200818,23,HAUTE-NORMANDIE,0
9736,200818,91,LANGUEDOC-ROUSSILLON,3
9737,200818,74,LIMOUSIN,0
9738,200818,41,LORRAINE,5
9739,200818,73,MIDI-PYRENEES,4
9740,200818,31,NORD-PAS-DE-CALAIS,0
9741,200818,52,PAYS-DE-LA-LOIRE,25
9742,200818,22,PICARDIE,0
9743,200818,54,POITOU-CHARENTES,0
9744,200818,93,PROVENCE-ALPES-COTE-D-AZUR,5
9745,200818,11,ILE-DE-FRANCE,0
9746,200818,82,RHONE-ALPES,36
9747,200817,42,ALSACE,0
9748,200817,72,AQUITAINE,0
9749,200817,83,AUVERGNE,7
9750,200817,25,BASSE-NORMANDIE,8
9751,200817,26,BOURGOGNE,0
9752,200817,53,BRETAGNE,56
9753,200817,24,CENTRE,0
9754,200817,21,CHAMPAGNE-ARDENNE,0
9755,200817,94,CORSE,28
9756,200817,43,FRANCHE-COMTE,10
9757,200817,23,HAUTE-NORMANDIE,0
9758,200817,91,LANGUEDOC-ROUSSILLON,10
9759,200817,74,LIMOUSIN,65
9760,200817,41,LORRAINE,17
9761,200817,73,MIDI-PYRENEES,12
9762,200817,31,NORD-PAS-DE-CALAIS,0
9763,200817,52,PAYS-DE-LA-LOIRE,17
9764,200817,22,PICARDIE,0
9765,200817,54,POITOU-CHARENTES,0
9766,200817,93,PROVENCE-ALPES-COTE-D-AZUR,8
9767,200817,11,ILE-DE-FRANCE,0
9768,200817,82,RHONE-ALPES,169
9769,200816,42,ALSACE,18
9770,200816,72,AQUITAINE,0
9771,200816,83,AUVERGNE,3
9772,200816,25,BASSE-NORMANDIE,5
9773,200816,26,BOURGOGNE,0
9774,200816,53,BRETAGNE,97
9775,200816,24,CENTRE,0
9776,200816,21,CHAMPAGNE-ARDENNE,0
9777,200816,94,CORSE,10
9778,200816,43,FRANCHE-COMTE,35
9779,200816,23,HAUTE-NORMANDIE,0
9780,200816,91,LANGUEDOC-ROUSSILLON,34
9781,200816,74,LIMOUSIN,13
9782,200816,41,LORRAINE,22
9783,200816,73,MIDI-PYRENEES,0
9784,200816,31,NORD-PAS-DE-CALAIS,0
9785,200816,52,PAYS-DE-LA-LOIRE,75
9786,200816,22,PICARDIE,0
9787,200816,54,POITOU-CHARENTES,0
9788,200816,93,PROVENCE-ALPES-COTE-D-AZUR,4
9789,200816,11,ILE-DE-FRANCE,11
9790,200816,82,RHONE-ALPES,23
9791,200815,42,ALSACE,14
9792,200815,72,AQUITAINE,36
9793,200815,83,AUVERGNE,67
9794,200815,25,BASSE-NORMANDIE,17
9795,200815,26,BOURGOGNE,0
9796,200815,53,BRETAGNE,69
9797,200815,24,CENTRE,0
9798,200815,21,CHAMPAGNE-ARDENNE,29
9799,200815,94,CORSE,0
9800,200815,43,FRANCHE-COMTE,10
9801,200815,23,HAUTE-NORMANDIE,0
9802,200815,91,LANGUEDOC-ROUSSILLON,47
9803,200815,74,LIMOUSIN,32
9804,200815,41,LORRAINE,6
9805,200815,73,MIDI-PYRENEES,2
9806,200815,31,NORD-PAS-DE-CALAIS,16
9807,200815,52,PAYS-DE-LA-LOIRE,80
9808,200815,22,PICARDIE,8
9809,200815,54,POITOU-CHARENTES,0
9810,200815,93,PROVENCE-ALPES-COTE-D-AZUR,43
9811,200815,11,ILE-DE-FRANCE,37
9812,200815,82,RHONE-ALPES,86
9813,200814,42,ALSACE,13
9814,200814,72,AQUITAINE,73
9815,200814,83,AUVERGNE,153
9816,200814,25,BASSE-NORMANDIE,17
9817,200814,26,BOURGOGNE,0
9818,200814,53,BRETAGNE,88
9819,200814,24,CENTRE,5
9820,200814,21,CHAMPAGNE-ARDENNE,31
9821,200814,94,CORSE,30
9822,200814,43,FRANCHE-COMTE,9
9823,200814,23,HAUTE-NORMANDIE,0
9824,200814,91,LANGUEDOC-ROUSSILLON,50
9825,200814,74,LIMOUSIN,30
9826,200814,41,LORRAINE,28
9827,200814,73,MIDI-PYRENEES,6
9828,200814,31,NORD-PAS-DE-CALAIS,264
9829,200814,52,PAYS-DE-LA-LOIRE,24
9830,200814,22,PICARDIE,48
9831,200814,54,POITOU-CHARENTES,3
9832,200814,93,PROVENCE-ALPES-COTE-D-AZUR,43
9833,200814,11,ILE-DE-FRANCE,33
9834,200814,82,RHONE-ALPES,135
9835,200813,42,ALSACE,18
9836,200813,72,AQUITAINE,83
9837,200813,83,AUVERGNE,58
9838,200813,25,BASSE-NORMANDIE,17
9839,200813,26,BOURGOGNE,7
9840,200813,53,BRETAGNE,51
9841,200813,24,CENTRE,43
9842,200813,21,CHAMPAGNE-ARDENNE,86
9843,200813,94,CORSE,71
9844,200813,43,FRANCHE-COMTE,158
9845,200813,23,HAUTE-NORMANDIE,0
9846,200813,91,LANGUEDOC-ROUSSILLON,52
9847,200813,74,LIMOUSIN,40
9848,200813,41,LORRAINE,76
9849,200813,73,MIDI-PYRENEES,4
9850,200813,31,NORD-PAS-DE-CALAIS,31
9851,200813,52,PAYS-DE-LA-LOIRE,6
9852,200813,22,PICARDIE,41
9853,200813,54,POITOU-CHARENTES,10
9854,200813,93,PROVENCE-ALPES-COTE-D-AZUR,36
9855,200813,11,ILE-DE-FRANCE,73
9856,200813,82,RHONE-ALPES,117
9857,200812,42,ALSACE,39
9858,200812,72,AQUITAINE,29
9859,200812,83,AUVERGNE,49
9860,200812,25,BASSE-NORMANDIE,4
9861,200812,26,BOURGOGNE,13
9862,200812,53,BRETAGNE,41
9863,200812,24,CENTRE,80
9864,200812,21,CHAMPAGNE-ARDENNE,116
9865,200812,94,CORSE,45
9866,200812,43,FRANCHE-COMTE,134
9867,200812,23,HAUTE-NORMANDIE,7
9868,200812,91,LANGUEDOC-ROUSSILLON,66
9869,200812,74,LIMOUSIN,23
9870,200812,41,LORRAINE,78
9871,200812,73,MIDI-PYRENEES,10
9872,200812,31,NORD-PAS-DE-CALAIS,0
9873,200812,52,PAYS-DE-LA-LOIRE,38
9874,200812,22,PICARDIE,6
9875,200812,54,POITOU-CHARENTES,34
9876,200812,93,PROVENCE-ALPES-COTE-D-AZUR,100
9877,200812,11,ILE-DE-FRANCE,137
9878,200812,82,RHONE-ALPES,164
9879,200811,42,ALSACE,99
9880,200811,72,AQUITAINE,10
9881,200811,83,AUVERGNE,72
9882,200811,25,BASSE-NORMANDIE,20
9883,200811,26,BOURGOGNE,69
9884,200811,53,BRETAGNE,92
9885,200811,24,CENTRE,116
9886,200811,21,CHAMPAGNE-ARDENNE,112
9887,200811,94,CORSE,37
9888,200811,43,FRANCHE-COMTE,122
9889,200811,23,HAUTE-NORMANDIE,64
9890,200811,91,LANGUEDOC-ROUSSILLON,82
9891,200811,74,LIMOUSIN,15
9892,200811,41,LORRAINE,28
9893,200811,73,MIDI-PYRENEES,19
9894,200811,31,NORD-PAS-DE-CALAIS,108
9895,200811,52,PAYS-DE-LA-LOIRE,66
9896,200811,22,PICARDIE,19
9897,200811,54,POITOU-CHARENTES,47
